# 23:11:34Apr  1 2024 Parameters: 45 100 0.006
# L=45cm 207.217Pb=100%m d=11.34
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# Name=proton p=0GeV/c  E=0.006GeV
# /run/beamOn 1000000
938.272;1;-47.3834;-15.9629;-200.732;3.17061;proton
0.510999;-1;-47.6265;-16.013;-199.731;0.00202769;e-
938.272;1;-48.1981;13.302;-269.087;3.84943;proton
0.510999;-1;-49.367;13.4744;-267.782;0.00408719;e-
938.272;1;-49.9912;-0.938792;-108.55;2.25821;proton
0.510999;-1;-50.0614;-0.97213;-107.997;0.00187107;e-
938.272;1;-6.79583;-49.536;-141.67;2.46175;proton
0.510999;-1;-6.80869;-49.7814;-140.487;0.00160875;e-
938.272;1;-34.2435;36.4333;-100.931;1.96493;proton
0.510999;-1;-34.4414;36.6542;-99.2347;0.00117356;e-
938.272;1;47.7038;14.9783;-56.9627;1.34044;proton
0.510999;-1;47.7356;15.0026;-56.7318;0.00107394;e-
0.510999;-1;47.704;14.9775;-56.9783;0.00173788;e-
938.272;1;44.9735;21.8492;-142.849;2.50582;proton
0.510999;-1;45.2741;22.0008;-141.883;0.00108792;e-
938.272;1;11.4718;48.6662;-129.506;2.4936;proton
0.510999;-1;11.5365;48.8895;-128.646;0.00149228;e-
938.272;1;42.1431;26.9065;-127.059;2.43716;proton
0.510999;-1;42.1488;26.9092;-127.032;0.00149291;e-
938.272;1;-47.9264;14.2498;-191.341;3.0662;proton
0.510999;-1;-48.0244;14.2712;-191.068;0.00142718;e-
938.272;1;26.5695;42.3564;-101.162;2.02257;proton
0.510999;-1;26.6022;42.4055;-100.906;0.00126028;e-
0.510999;-1;26.5651;42.3591;-101.178;0.00247663;e-
938.272;1;-48.8611;-10.6112;-148.859;2.58434;proton
0.510999;-1;-49.2202;-10.7125;-147.604;0.0035442;e-
938.272;1;-43.3437;24.9263;-152.605;2.89697;proton
0.510999;-1;-43.3618;24.9391;-152.481;0.00108773;e-
938.272;1;-38.9762;-31.3186;-92.3081;1.74776;proton
0.510999;-1;-38.9925;-31.3343;-92.1788;0.0017367;e-
938.272;1;28.9039;40.7991;-169.022;3.03389;proton
0.510999;-1;28.9572;40.8627;-168.627;0.00139471;e-
938.272;1;16.1713;-47.3127;-31.7409;0.650882;proton
0.510999;-1;16.2601;-47.4588;-31.0208;0.00105302;e-
938.272;1;49.9096;3.00466;-185.482;3.31901;proton
938.272;1;-44.976;21.8439;-86.8865;1.88937;proton
0.510999;-1;-44.9997;21.8457;-86.7422;0.00123519;e-
938.272;1;49.9329;-2.59026;-74.8789;1.40627;proton
0.510999;-1;49.9764;-2.59207;-74.5849;0.00238247;e-
938.272;1;34.3274;-36.3542;-216.335;3.5545;proton
0.510999;-1;35.5841;-37.4189;-210.991;0.00165282;e-
938.272;1;42.9738;25.5588;-110.273;2.02026;proton
0.510999;-1;42.9828;25.5625;-110.225;0.00111139;e-
938.272;1;48.3838;12.6099;-64.1849;1.18638;proton
0.510999;-1;48.3971;12.6102;-64.118;0.00153163;e-
938.272;1;-8.50842;49.2708;-52.2301;0.95977;proton
0.510999;-1;-8.51205;49.3066;-52.0184;0.00177586;e-
0.510999;-1;-8.50787;49.2708;-52.2336;0.00102826;e-
0.510999;-1;-8.51034;49.2704;-52.5779;0.00167863;e-
938.272;1;15.6007;-47.5039;-117.294;2.38575;proton
0.510999;-1;15.6206;-47.5899;-116.864;0.00376795;e-
938.272;1;18.799;46.3314;-100.977;2.01584;proton
0.510999;-1;18.7962;46.3544;-100.853;0.00163101;e-
0.510999;-1;18.8018;46.3302;-100.996;0.00120001;e-
0;0;29.1464;40.6262;-410.141;0.00581099;nu_mu
938.272;1;27.2399;41.9284;-29.0525;0.830313;proton
0.510999;-1;27.2603;41.936;-28.9274;0.0010114;e-
938.272;1;39.8323;-30.2223;-226.376;3.58588;proton
0.510999;-1;39.9435;-30.2955;-225.929;0.00357701;e-
938.272;1;-35.8245;34.8799;-122.415;2.16451;proton
0.510999;-1;-35.8821;34.9065;-121.975;0.00131269;e-
0.510999;-1;-35.8142;34.8904;-122.513;0.00419861;e-
938.272;1;-45.4808;-20.7726;-94.6185;1.94727;proton
938.272;1;23.9328;43.9002;-48.984;1.03647;proton
0.510999;-1;23.9434;43.9196;-48.7553;0.00180189;e-
938.272;1;-48.6796;11.4147;-51.3426;1.17359;proton
0.510999;-1;-48.7612;11.4386;-50.2517;0.00209839;e-
938.272;1;-46.3983;18.6332;-77.6215;1.36714;proton
0.510999;-1;-46.4284;18.6576;-77.4084;0.00110078;e-
0.510999;-1;-46.3989;18.6318;-77.6356;0.00115603;e-
938.272;1;47.6743;15.0718;-29.6165;0.68041;proton
0.510999;-1;47.8588;15.1309;-28.6524;0.00106487;e-
938.272;1;45.7149;-20.2522;-220.029;3.49568;proton
0.510999;-1;45.7807;-20.2879;-219.747;0.00543687;e-
938.272;1;-4.1688;-49.8259;-49.0437;1.07269;proton
0.510999;-1;-4.17334;-49.8445;-48.9432;0.00101627;e-
938.272;1;-35.0962;-35.6126;-125.973;2.50385;proton
