# 14:27:01 Parameters: 45 100 0.02
# L=45cm Pb=100%m d=11.34
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
# Name=proton p=0GeV/c  E=0.02GeV
0;0;-12.1422;-48.5033;-276.373;0.00841327;nu_mu
0;0;49.9808;-1.38662;-145.418;2.03296;nu_mu
0;0;14.9443;-47.7144;-259.686;7.12861;nu_mu
938.272;1;49.6428;5.96609;-219.217;7.3454;proton
0.510999;-1;49.7311;5.9723;-219.173;0.00880052;e-
0;0;-43.4555;24.731;-251.932;0.756657;nu_mu
939.565;0;-23.2641;44.2581;-221.093;1.21477;neutron
939.565;0;49.6743;5.69729;-264.838;0.27402;neutron
939.565;0;-33.6717;36.9624;-222.42;1.54626;neutron
0;0;-1.87909;-49.9647;-211.294;1.83999;nu_mu
938.272;1;20.3738;-45.6608;-7.11731;18.5774;proton
0.510999;-1;20.7676;-47.2348;7.83931;0.00107381;e-
939.565;0;19.7328;-45.9414;-217.18;0.36195;neutron
939.565;0;-49.6169;-6.17739;-222.134;0.522922;neutron
0;0;-41.1452;-28.409;-214.868;1.97939;nu_mu
0;0;40.5493;-29.2533;-242.351;2.14118;nu_mu
939.565;0;11.1677;48.7369;-258.647;0.265861;neutron
0;0;-42.1182;26.9455;-224.007;1.76445;nu_mu
0;0;49.9111;-2.98054;-254.562;2.01148;nu_mu
939.565;0;13.1851;48.2302;-214.188;2.26891;neutron
939.565;0;-36.2557;-34.4314;-249.43;0.375301;neutron
939.565;0;41.7116;-27.5707;-242.509;0.65236;neutron
0;0;47.7153;14.9416;-266.88;0.681002;nu_mu
0;0;32.4175;-38.0671;-219.621;1.00585;nu_mu
0.510999;-1;49.9126;2.95455;-266.278;1.31219;e-
938.272;1;-32.0557;38.3723;-299.69;19.4489;proton
0.510999;-1;-32.5358;38.7869;-298.217;0.00413683;e-
0;0;3.4165;49.8831;-256.993;0.0108595;nu_mu
938.272;1;-41.8844;-27.9472;-300;19.4618;proton
0.510999;-1;-44.6912;-30.2247;-289.361;0.00748321;e-
0;0;-30.3217;39.7567;-265.328;0.00674627;nu_mu
939.565;0;-6.37993;49.5913;-244.616;0.302806;neutron
0;0;35.9301;34.7711;-229.493;0.00763424;nu_mu
939.565;0;-19.0774;-46.2174;-152.417;0.191073;neutron
939.565;0;-42.3273;26.6158;-249.706;0.88951;neutron
0;0;-43.7433;24.2182;-250.814;0.226516;nu_mu
0;0;39.6295;-30.4878;-250.235;0.630073;nu_mu
0;0;8.78992;49.2213;-280.428;1.37568;nu_mu
939.565;0;-5.89261;49.6516;-190.555;1.42922;neutron
939.565;0;34.0805;-36.5858;-215.62;1.45108;neutron
0;0;8.76929;49.225;-239.408;0.267999;nu_mu
0;0;43.4288;-24.7778;-224.79;4.28682;nu_mu
0;0;-24.0281;-43.848;-234.641;9.85184;nu_mu
938.272;1;-0.893829;-49.992;-198.683;19.1099;proton
0.510999;-1;-0.874729;-50.3523;-197.752;0.00140416;e-
939.565;0;-49.5967;6.33796;-231.542;0.355216;neutron
939.565;0;-46.3425;18.7717;-196.512;0.613916;neutron
0;0;-13.9374;-48.0182;-279.454;0.637188;nu_mu
0;0;-29.1091;40.6529;-286.39;1.21771;nu_mu
0;0;43.5902;24.4927;-222.531;0.00352317;nu_mu
939.565;0;47.801;-14.6649;-244.697;0.091321;neutron
939.565;0;27;42.0832;-169.519;0.618356;neutron
939.565;0;-15.8756;47.4127;-217.09;0.129795;neutron
0;0;47.557;15.4379;-263.531;0.301657;nu_mu
0;0;-25.9188;-42.7576;-243.33;0.563997;nu_mu
0;0;10.7415;48.8326;-238.293;1.1122;nu_mu
0;0;-9.49332;49.0905;-197.206;0.717333;nu_mu
0;0;-21.9065;44.9456;-254.715;1.86487;nu_mu
0;0;19.7533;-45.9326;-232.224;0.8031;nu_mu
939.565;0;-43.5179;24.6209;-249.949;0.601994;neutron
0;0;-14.5025;47.8506;-263.308;0.285107;nu_mu
939.565;0;25.7697;-42.8477;-214.601;0.499384;neutron
0;0;0.357153;49.9987;-262.94;0.555853;nu_mu
939.565;0;-35.2857;-35.4248;-190.909;0.584672;neutron
0;0;18.4804;-46.4594;-145.056;1.79563;nu_mu
0;0;-13.6512;-48.1004;-212.593;2.12742;nu_mu
0;0;-7.31367;-49.4622;-218.256;0.00652513;nu_mu
0;0;27.3519;-41.8554;-240.435;0.326559;nu_mu
939.565;0;-49.2363;8.7058;-240.897;0.433996;neutron
939.565;0;-49.5115;6.97223;-112.739;2.1462;neutron
0;0;18.3057;-46.5285;-223.151;3.87598;nu_mu
939.565;0;-47.9044;-14.3236;-124.485;6.74626;neutron
939.565;0;49.2615;-8.56164;-241.137;0.567873;neutron
0;0;29.759;40.1796;-273.188;0.557226;nu_mu
939.565;0;41.1167;-28.4503;-213.552;0.239685;neutron
0;0;-42.8847;-25.708;-238.816;0.67472;nu_mu
0;0;49.223;-8.78042;-245.402;0.93954;nu_mu
939.565;0;24.542;-43.5625;-263.277;2.37286;neutron
